pair,event_type,lookback_window,session,volatility_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
EURUSD,sweep_low,48,asia,unknown,2,0.00023026303,9.1466964e-05,-0.00023026303,0.00023026303,1,0,1,9.4582147e-05,0.0006699373,0.00028064928,3,0.00016203294,True
EURUSD,sweep_low,48,asia,unknown,4,-0.00019178059,-0.00018003534,0.00019178059,0.00050753374,0.33333333,0.66666667,0.33333333,0.0007732647,0.00073129862,0.00067136,3,0.00038760988,True
EURUSD,sweep_low,48,asia,unknown,8,8.4842622e-05,-0.00033913633,-8.4842622e-05,0.00087359392,0.33333333,0.66666667,0.33333333,0.0007858253,0.0010107262,0.0011984553,3,0.00069192849,True
EURUSD,sweep_low,48,london,high_vol,1,1.5525493e-05,4.700031e-05,-1.5525493e-05,0.00049452347,0.53851541,0.45938375,0.53851541,0.0004567223,0.00045559308,0.00070311497,1428,1.8606395e-05,False
EURUSD,sweep_low,48,london,high_vol,2,1.1530683e-05,6.4095994e-05,-1.1530683e-05,0.00066195753,0.53711485,0.45938375,0.53711485,0.00064357104,0.00065105616,0.00093382037,1428,2.4711507e-05,False
EURUSD,sweep_low,48,london,high_vol,4,1.6117104e-05,7.6139939e-05,-1.6117104e-05,0.00091019512,0.53081232,0.46918768,0.53081232,0.00091821434,0.0009325364,0.0013113163,1428,3.470111e-05,False
EURUSD,sweep_low,48,london,high_vol,8,-3.4419514e-05,4.9561418e-05,3.4419514e-05,0.0013456993,0.51260504,0.48669468,0.51260504,0.0013542298,0.0013440147,0.0019021662,1428,5.0336656e-05,False
EURUSD,sweep_low,48,london,low_vol,1,-1.0933643e-05,-2.7614788e-05,1.0933643e-05,0.00027290685,0.46052632,0.53947368,0.46052632,0.00033625005,0.00030092733,0.00036913347,152,2.9940678e-05,False
EURUSD,sweep_low,48,london,low_vol,2,3.1588366e-06,6.8123177e-06,-3.1588366e-06,0.00038689786,0.51315789,0.48684211,0.51315789,0.0004838192,0.00042699917,0.00052432982,152,4.2528765e-05,False
EURUSD,sweep_low,48,london,low_vol,4,-7.4116455e-06,-1.7903637e-05,7.4116455e-06,0.00047999093,0.48684211,0.51315789,0.48684211,0.00064832613,0.00059991715,0.00062894812,152,5.1014429e-05,False
EURUSD,sweep_low,48,london,low_vol,8,-3.7431702e-06,-1.8977258e-05,3.7431702e-06,0.00066915325,0.5,0.5,0.5,0.00089947521,0.00080144973,0.00081691734,152,6.6260746e-05,False
EURUSD,sweep_low,48,london,medium_vol,1,-1.0742348e-05,4.5331738e-06,1.0742348e-05,0.00032987708,0.5037594,0.49194415,0.5037594,0.00037311042,0.00032891736,0.00043960527,931,1.4407481e-05,False
EURUSD,sweep_low,48,london,medium_vol,2,-1.828477e-05,-8.8142226e-06,1.828477e-05,0.00047707515,0.49194415,0.50698174,0.49194415,0.00052706468,0.00046843853,0.00062538148,931,2.049605e-05,False
EURUSD,sweep_low,48,london,medium_vol,4,-3.3806894e-05,4.456904e-06,3.3806894e-05,0.00068317413,0.50268528,0.49301826,0.50268528,0.00075232268,0.00066409344,0.00091715346,931,3.0058491e-05,False
EURUSD,sweep_low,48,london,medium_vol,8,-8.7353626e-05,-3.6087729e-05,8.7353626e-05,0.0010142101,0.48764769,0.5112782,0.48764769,0.001091646,0.0009470684,0.0014107997,931,4.6237092e-05,False
EURUSD,sweep_low,48,london,unknown,1,-1.7568265e-07,0.00010007631,1.7568265e-07,0.00028673468,0.61538462,0.38461538,0.61538462,0.00029776746,0.00025141471,0.00034817653,13,9.6566795e-05,True
EURUSD,sweep_low,48,london,unknown,2,-0.00015423588,-9.1736616e-05,0.00015423588,0.00029919419,0.30769231,0.69230769,0.30769231,0.00051341282,0.00029548917,0.00040724668,13,0.00011294991,True
EURUSD,sweep_low,48,london,unknown,4,-8.4793883e-05,-5.3952878e-05,8.4793883e-05,0.00037916215,0.46153846,0.53846154,0.46153846,0.00063465496,0.00040206033,0.00050988655,13,0.00014141708,True
EURUSD,sweep_low,48,london,unknown,8,9.741913e-05,0.00015368448,-9.741913e-05,0.0005791192,0.53846154,0.46153846,0.53846154,0.00069974308,0.00059978074,0.00069802871,13,0.00019359833,True
EURUSD,sweep_low,48,new_york,high_vol,1,-1.6600166e-05,0,1.6600166e-05,0.00055230372,0.49785867,0.49892934,0.49785867,0.00054423098,0.000512698,0.00080570126,934,2.6363351e-05,False
EURUSD,sweep_low,48,new_york,high_vol,2,-9.8419637e-06,1.33847e-05,9.8419637e-06,0.00074365532,0.50856531,0.49143469,0.50856531,0.00076177354,0.00072377097,0.001072156,934,3.5082016e-05,False
EURUSD,sweep_low,48,new_york,high_vol,4,-1.8994273e-05,1.3875517e-05,1.8994273e-05,0.0010337061,0.50428266,0.49357602,0.50428266,0.0010467149,0.0010044665,0.0014505794,934,4.7464409e-05,False
EURUSD,sweep_low,48,new_york,high_vol,8,8.81559e-05,3.6912172e-05,-8.81559e-05,0.001383088,0.50963597,0.48715203,0.50963597,0.0013528598,0.0014115552,0.001966024,934,6.433027e-05,False
EURUSD,sweep_low,48,new_york,low_vol,1,2.3770537e-05,1.8029886e-05,-2.3770537e-05,0.00026603308,0.54098361,0.45628415,0.54098361,0.00029275121,0.00029668105,0.00035796992,366,1.8711387e-05,False
EURUSD,sweep_low,48,new_york,low_vol,2,4.1785231e-05,2.1355809e-05,-4.1785231e-05,0.00037473851,0.53551913,0.46174863,0.53551913,0.00039778283,0.00042730671,0.00050568256,366,2.6432451e-05,False
EURUSD,sweep_low,48,new_york,low_vol,4,2.6598199e-05,1.6667642e-05,-2.6598199e-05,0.00050056774,0.5136612,0.4863388,0.5136612,0.00054411556,0.00056765554,0.00068735329,366,3.5928532e-05,False
EURUSD,sweep_low,48,new_york,low_vol,8,0.00010024947,8.470856e-05,-0.00010024947,0.0007044463,0.56284153,0.43715847,0.56284153,0.00070647846,0.00078223544,0.0009411829,366,4.9196418e-05,False
EURUSD,sweep_low,48,new_york,medium_vol,1,-2.1012544e-06,8.4867978e-06,2.1012544e-06,0.00036789141,0.51089109,0.48019802,0.51089109,0.00038031497,0.00037104414,0.00050215807,1010,1.5800825e-05,False
EURUSD,sweep_low,48,new_york,medium_vol,2,-1.2502113e-05,2.2446543e-05,1.2502113e-05,0.00050363783,0.51584158,0.48019802,0.51584158,0.00053177982,0.00051104952,0.00068264543,1010,2.1480011e-05,False
EURUSD,sweep_low,48,new_york,medium_vol,4,-1.8676569e-05,5.3684693e-05,1.8676569e-05,0.00066385652,0.52574257,0.47425743,0.52574257,0.00072007611,0.00068740545,0.00090069242,1010,2.8341043e-05,False
EURUSD,sweep_low,48,new_york,medium_vol,8,-3.8565332e-05,4.3008507e-05,3.8565332e-05,0.00088791923,0.51683168,0.48217822,0.51683168,0.00094908769,0.00089582845,0.0012260371,1010,3.8578285e-05,False
EURUSD,sweep_low,48,new_york,unknown,1,0.00019622337,0.00032122478,-0.00019622337,0.0003173571,0.66666667,0.33333333,0.66666667,0.00027479571,0.00038437946,0.0003189028,6,0.00013019152,True
EURUSD,sweep_low,48,new_york,unknown,2,0.00032320441,0.00038355757,-0.00032320441,0.00049993793,0.83333333,0.16666667,0.83333333,0.00028318392,0.00067069333,0.00055309217,6,0.00022579893,True
EURUSD,sweep_low,48,new_york,unknown,4,0.0004012225,0.00040614847,-0.0004012225,0.00050002628,0.83333333,0.16666667,0.83333333,0.00028318392,0.0007591506,0.00052943058,6,0.00021613913,True
EURUSD,sweep_low,48,new_york,unknown,8,7.4829236e-06,0.00031726209,-7.4829236e-06,0.00063936461,0.66666667,0.33333333,0.66666667,0.00056935489,0.00090703702,0.00076230165,6,0.00031120835,True
EURUSD,sweep_low,96,asia,high_vol,1,-0.00043018851,-6.5915854e-05,0.00043018851,0.00095162682,0.44680851,0.55319149,0.44680851,0.00097144196,0.00049758784,0.0018601043,47,0.00027132409,False
EURUSD,sweep_low,96,asia,high_vol,2,-0.00028019442,5.4857394e-05,0.00028019442,0.0010438526,0.5106383,0.4893617,0.5106383,0.0013084568,0.00068684801,0.0015605041,47,0.00022762292,False
EURUSD,sweep_low,96,asia,high_vol,4,-0.00042310821,-4.3944261e-05,0.00042310821,0.0012288843,0.46808511,0.53191489,0.46808511,0.0016100417,0.00095516224,0.0016866346,47,0.00024602095,False
EURUSD,sweep_low,96,asia,high_vol,8,-0.00023076669,4.9946557e-05,0.00023076669,0.0014685628,0.55319149,0.44680851,0.55319149,0.002066416,0.0013208163,0.0021687188,47,0.00031634015,False
EURUSD,sweep_low,96,asia,low_vol,1,-4.6243174e-06,1.8293241e-05,4.6243174e-06,0.00021588302,0.5282167,0.46049661,0.5282167,0.00024945862,0.0002169203,0.00030188822,443,1.4343142e-05,False
EURUSD,sweep_low,96,asia,low_vol,2,-1.1315101e-05,4.7697863e-06,1.1315101e-05,0.00030283599,0.50564334,0.49209932,0.50564334,0.00034533854,0.00030969364,0.00048045102,443,2.2826917e-05,False
EURUSD,sweep_low,96,asia,low_vol,4,1.8471205e-05,3.6304559e-05,-1.8471205e-05,0.00043631131,0.53724605,0.46049661,0.53724605,0.00048454441,0.0004512086,0.00065724626,443,3.1226712e-05,False
EURUSD,sweep_low,96,asia,low_vol,8,4.7268868e-05,1.8897413e-16,-4.7268868e-05,0.00068061228,0.50112867,0.496614,0.50112867,0.00066544562,0.00070337745,0.0010427671,443,4.9543359e-05,False
EURUSD,sweep_low,96,asia,medium_vol,1,4.6014048e-05,4.707151e-05,-4.6014048e-05,0.00031492374,0.56886228,0.41916168,0.56886228,0.00025885725,0.00031596932,0.00043763338,167,3.3865088e-05,False
EURUSD,sweep_low,96,asia,medium_vol,2,5.4463791e-05,8.4041791e-05,-5.4463791e-05,0.00043038147,0.5508982,0.4491018,0.5508982,0.00037908541,0.00045601728,0.00057233932,167,4.4288946e-05,False
EURUSD,sweep_low,96,asia,medium_vol,4,0.00012044646,0.00010958852,-0.00012044646,0.00064087555,0.5748503,0.41916168,0.5748503,0.00058841162,0.0006566061,0.00086439797,167,6.6889123e-05,False
EURUSD,sweep_low,96,asia,medium_vol,8,0.00014231603,0.00011250638,-0.00014231603,0.00085713788,0.5748503,0.4251497,0.5748503,0.00082098261,0.00094552145,0.0011285279,167,8.7328112e-05,False
EURUSD,sweep_low,96,london,high_vol,1,-3.0372402e-06,1.0854245e-05,3.0372402e-06,0.00051394863,0.50641026,0.49230769,0.50641026,0.00047977478,0.00046332916,0.0007290528,780,2.6104278e-05,False
EURUSD,sweep_low,96,london,high_vol,2,-3.12226e-05,4.150418e-05,3.12226e-05,0.0006730215,0.52307692,0.47307692,0.52307692,0.00068276952,0.00064707767,0.00095075511,780,3.4042494e-05,False
EURUSD,sweep_low,96,london,high_vol,4,-4.2124233e-05,8.8283678e-06,4.2124233e-05,0.00093950155,0.50512821,0.49487179,0.50512821,0.00097125474,0.00091232976,0.0013483793,780,4.8279723e-05,False
EURUSD,sweep_low,96,london,high_vol,8,-6.6699909e-05,-2.4134945e-05,6.6699909e-05,0.0013710427,0.49615385,0.50384615,0.49615385,0.0014071615,0.0013252069,0.0019609565,780,7.0213506e-05,False
EURUSD,sweep_low,96,london,low_vol,1,-1.4422935e-05,-3.0639605e-06,1.4422935e-05,0.00028690811,0.5,0.5,0.5,0.00038080232,0.00031201808,0.00041173495,60,5.3154754e-05,False
EURUSD,sweep_low,96,london,low_vol,2,5.6288111e-05,8.0474152e-05,-5.6288111e-05,0.00041699634,0.58333333,0.41666667,0.58333333,0.0004974068,0.00046954236,0.00056530936,60,7.2981124e-05,False
EURUSD,sweep_low,96,london,low_vol,4,1.2024435e-05,2.5787935e-05,-1.2024435e-05,0.00053263134,0.51666667,0.48333333,0.51666667,0.00066882907,0.00071801504,0.00065986758,60,8.5188538e-05,False
EURUSD,sweep_low,96,london,low_vol,8,-0.00013263783,-0.00032500229,0.00013263783,0.00081657789,0.41666667,0.58333333,0.41666667,0.0010780747,0.00095146941,0.00097651834,60,0.00012606798,False
EURUSD,sweep_low,96,london,medium_vol,1,-3.0664999e-05,-1.7551362e-05,3.0664999e-05,0.0003407097,0.46887967,0.52489627,0.46887967,0.0003912215,0.00033291152,0.00045787288,482,2.0855538e-05,False
EURUSD,sweep_low,96,london,medium_vol,2,-3.6964684e-05,-1.5887889e-05,3.6964684e-05,0.00049523478,0.49170124,0.50829876,0.49170124,0.00056499166,0.00047455322,0.00064545003,482,2.9399443e-05,False
EURUSD,sweep_low,96,london,medium_vol,4,-6.1036733e-05,-6.6536072e-06,6.1036733e-05,0.00073154309,0.49170124,0.50207469,0.49170124,0.0007956287,0.00068771126,0.001000016,482,4.5549482e-05,False
EURUSD,sweep_low,96,london,medium_vol,8,-9.0210902e-05,-2.3261836e-05,9.0210902e-05,0.0010514395,0.49792531,0.50207469,0.49792531,0.0011497988,0.00098344528,0.0014708191,482,6.6993976e-05,False
EURUSD,sweep_low,96,london,unknown,1,-2.665976e-05,5.4199359e-05,2.665976e-05,0.00026516372,0.625,0.375,0.625,0.00027005295,0.00023894089,0.0003374663,8,0.00011931236,True
EURUSD,sweep_low,96,london,unknown,2,-0.00023705945,-0.00011081262,0.00023705945,0.00035543401,0.25,0.75,0.25,0.0005737711,0.00024312079,0.00046894622,8,0.00016579753,True
EURUSD,sweep_low,96,london,unknown,4,-0.00019962627,-0.00016950155,0.00019962627,0.00046205269,0.375,0.625,0.375,0.00072415455,0.00036542139,0.00060231223,8,0.00021294953,True
EURUSD,sweep_low,96,london,unknown,8,0.00012083269,8.1785667e-05,-0.00012083269,0.00070976408,0.5,0.5,0.5,0.00078328772,0.00064778688,0.00083572164,8,0.00029547222,True
EURUSD,sweep_low,96,new_york,high_vol,1,-2.74328e-05,-6.3361096e-06,2.74328e-05,0.00054833035,0.49329759,0.50268097,0.49329759,0.00053743282,0.00050046378,0.00081488883,746,2.98352e-05,False
EURUSD,sweep_low,96,new_york,high_vol,2,-1.5619543e-05,-1.0866247e-05,1.5619543e-05,0.0007325664,0.49463807,0.50536193,0.49463807,0.00075130826,0.00069419416,0.001044822,746,3.8253651e-05,False
EURUSD,sweep_low,96,new_york,high_vol,4,-2.0205831e-05,-9.3411739e-06,2.0205831e-05,0.0010071414,0.49597855,0.50134048,0.49597855,0.001016374,0.00095985946,0.001418471,746,5.1933914e-05,False
EURUSD,sweep_low,96,new_york,high_vol,8,7.432055e-05,4.0178246e-05,-7.432055e-05,0.0013156121,0.51072386,0.48525469,0.51072386,0.0013136361,0.0013331601,0.0018874521,746,6.910453e-05,False
EURUSD,sweep_low,96,new_york,low_vol,1,1.4633233e-05,9.964427e-06,-1.4633233e-05,0.00027274205,0.53333333,0.46315789,0.53333333,0.00030064213,0.00030553053,0.00036899645,285,2.1857464e-05,False
EURUSD,sweep_low,96,new_york,low_vol,2,9.9041639e-06,4.2325176e-06,-9.9041639e-06,0.00038323727,0.50526316,0.49122807,0.50526316,0.00041445469,0.00043279788,0.00052207214,285,3.0924885e-05,False
EURUSD,sweep_low,96,new_york,low_vol,4,-2.3868415e-05,-2.2925894e-05,2.3868415e-05,0.00050934758,0.47719298,0.52280702,0.47719298,0.00057558645,0.00055323329,0.00069493378,285,4.1164325e-05,False
EURUSD,sweep_low,96,new_york,low_vol,8,2.8630132e-05,6.4506617e-05,-2.8630132e-05,0.00071586234,0.53684211,0.46315789,0.53684211,0.00074874464,0.0007480974,0.00096157367,285,5.6958708e-05,False
EURUSD,sweep_low,96,new_york,medium_vol,1,-9.7204518e-07,1.3343652e-05,9.7204518e-07,0.00037439912,0.51571595,0.4749709,0.51571595,0.00038225551,0.00036731492,0.00051388696,859,1.7533597e-05,False
EURUSD,sweep_low,96,new_york,medium_vol,2,-1.7747372e-05,2.6629976e-05,1.7747372e-05,0.00050484539,0.51571595,0.48079162,0.51571595,0.00053004722,0.00050099953,0.00067941325,859,2.3181281e-05,False
EURUSD,sweep_low,96,new_york,medium_vol,4,-1.7305611e-05,5.4193688e-05,1.7305611e-05,0.00066677185,0.52619325,0.47380675,0.52619325,0.00071046804,0.00067688016,0.00089230449,859,3.0445036e-05,False
EURUSD,sweep_low,96,new_york,medium_vol,8,-2.9274507e-05,4.2505963e-05,2.9274507e-05,0.00086647586,0.5145518,0.48428405,0.5145518,0.00092382798,0.00087223463,0.0011907866,859,4.0629114e-05,False
EURUSD,sweep_low,96,new_york,unknown,1,0.00019622337,0.00032122478,-0.00019622337,0.0003173571,0.66666667,0.33333333,0.66666667,0.00027479571,0.00038437946,0.0003189028,6,0.00013019152,True
EURUSD,sweep_low,96,new_york,unknown,2,0.00032320441,0.00038355757,-0.00032320441,0.00049993793,0.83333333,0.16666667,0.83333333,0.00028318392,0.00067069333,0.00055309217,6,0.00022579893,True
EURUSD,sweep_low,96,new_york,unknown,4,0.0004012225,0.00040614847,-0.0004012225,0.00050002628,0.83333333,0.16666667,0.83333333,0.00028318392,0.0007591506,0.00052943058,6,0.00021613913,True
EURUSD,sweep_low,96,new_york,unknown,8,7.4829236e-06,0.00031726209,-7.4829236e-06,0.00063936461,0.66666667,0.33333333,0.66666667,0.00056935489,0.00090703702,0.00076230165,6,0.00031120835,True
GBPUSD,breakout_high,24,asia,high_vol,1,-3.2416543e-05,-0.00013119953,-3.2416543e-05,0.00075503172,0.3943662,0.3943662,0.6056338,0.00071926382,0.0006968164,0.0011859485,142,9.9522585e-05,False
GBPUSD,breakout_high,24,asia,high_vol,2,-0.00013482751,-0.00027183304,-0.00013482751,0.0010800337,0.41549296,0.41549296,0.58450704,0.00098921527,0.0010037996,0.0015266281,142,0.00012811178,False
GBPUSD,breakout_high,24,asia,high_vol,4,-0.00020626304,-0.00035918379,-0.00020626304,0.0014129385,0.38028169,0.38028169,0.61971831,0.0013429278,0.0013918218,0.0021302155,142,0.00017876372,False
GBPUSD,breakout_high,24,asia,high_vol,8,-0.00034105848,-0.00036248171,-0.00034105848,0.0017479764,0.3943662,0.3943662,0.59859155,0.0016997021,0.001942126,0.0026849297,142,0.00022531429,False
GBPUSD,breakout_high,24,asia,low_vol,1,-1.8301086e-05,-2.2796006e-05,-1.8301086e-05,0.00024507185,0.45759637,0.45759637,0.538322,0.00025114058,0.00026798629,0.00035030914,2205,7.4601433e-06,False
GBPUSD,breakout_high,24,asia,low_vol,2,-2.6871492e-05,-3.4297735e-05,-2.6871492e-05,0.0003459936,0.45306122,0.45306122,0.54240363,0.00035869233,0.00038325825,0.00047098843,2205,1.0030116e-05,False
GBPUSD,breakout_high,24,asia,low_vol,4,-4.4450457e-05,-5.8758938e-05,-4.4450457e-05,0.00050268283,0.44897959,0.44897959,0.54829932,0.00051369664,0.00056374226,0.00071541913,2205,1.5235484e-05,False
GBPUSD,breakout_high,24,asia,low_vol,8,-6.3640725e-05,-4.9739489e-05,-6.3640725e-05,0.00075351032,0.47165533,0.47165533,0.52562358,0.00076214398,0.0008443709,0.001084642,2205,2.3098411e-05,False
GBPUSD,breakout_high,24,asia,medium_vol,1,5.2061355e-06,-1.4746653e-05,5.2061355e-06,0.00036853235,0.48431105,0.48431105,0.51432469,0.00034997302,0.00033053561,0.00051074337,733,1.8864737e-05,False
GBPUSD,breakout_high,24,asia,medium_vol,2,-1.3013232e-06,-3.1333106e-05,-1.3013232e-06,0.00049572508,0.47612551,0.47612551,0.52251023,0.00050628612,0.00047778213,0.00070332488,733,2.5977897e-05,False
GBPUSD,breakout_high,24,asia,medium_vol,4,-5.0335685e-05,-5.779282e-05,-5.0335685e-05,0.00069906949,0.473397,0.473397,0.52523874,0.00070455793,0.00070575422,0.00095543459,733,3.5289782e-05,False
GBPUSD,breakout_high,24,asia,medium_vol,8,-6.8272839e-05,-7.2201123e-05,-6.8272839e-05,0.0010399758,0.47203274,0.47203274,0.52796726,0.0010172819,0.0010576765,0.0014718491,733,5.4363989e-05,False
GBPUSD,breakout_high,24,asia,unknown,1,-0.00014241083,-8.850406e-05,-0.00014241083,0.00022988856,0.35294118,0.35294118,0.64705882,0.00013882544,0.00030379909,0.00033779033,17,8.1926188e-05,True
GBPUSD,breakout_high,24,asia,unknown,2,-0.00019717314,-0.00021352811,-0.00019717314,0.00036618371,0.35294118,0.35294118,0.64705882,0.00021015869,0.00042784776,0.00047073255,17,0.00011416941,True
GBPUSD,breakout_high,24,asia,unknown,4,-0.00036102424,-0.00021814847,-0.00036102424,0.00056062583,0.29411765,0.29411765,0.70588235,0.00031778265,0.00068803518,0.00065394945,17,0.00015860604,True
GBPUSD,breakout_high,24,asia,unknown,8,-0.00056708229,-0.00076334752,-0.00056708229,0.00074445124,0.23529412,0.23529412,0.76470588,0.00038193272,0.0010035269,0.0006807337,17,0.00016510217,True
GBPUSD,breakout_high,24,london,high_vol,1,-3.8870101e-05,-7.2823609e-05,-3.8870101e-05,0.00058450594,0.45400593,0.45400593,0.54599407,0.00056577414,0.00058573809,0.00087774374,2022,1.9519881e-05,False
GBPUSD,breakout_high,24,london,high_vol,2,-3.3905587e-05,-7.2816401e-05,-3.3905587e-05,0.0007961617,0.46538081,0.46538081,0.53264095,0.00078506202,0.00081250193,0.001152091,2022,2.5621008e-05,False
GBPUSD,breakout_high,24,london,high_vol,4,-6.4792686e-05,-5.6541862e-05,-6.4792686e-05,0.0011231953,0.47873393,0.47873393,0.51879327,0.0011120638,0.0011659937,0.0016105495,2022,3.5816529e-05,False
GBPUSD,breakout_high,24,london,high_vol,8,-8.345319e-05,-4.3341362e-05,-8.345319e-05,0.0016011423,0.49159248,0.49159248,0.50840752,0.0015647931,0.0016588316,0.002170202,2022,4.8262474e-05,False
GBPUSD,breakout_high,24,london,low_vol,1,2.5927067e-05,3.9466258e-05,2.5927067e-05,0.00030193145,0.5477707,0.5477707,0.44585987,0.00038101102,0.00034858327,0.0004152664,157,3.3141867e-05,False
GBPUSD,breakout_high,24,london,low_vol,2,5.2579265e-05,4.6015093e-05,5.2579265e-05,0.00043791065,0.55414013,0.55414013,0.44585987,0.00053894517,0.00046888483,0.0005934588,157,4.7363168e-05,False
GBPUSD,breakout_high,24,london,low_vol,4,0.00014887964,5.5440934e-05,0.00014887964,0.00057543602,0.54140127,0.54140127,0.45859873,0.00079973998,0.00062565807,0.00083716465,157,6.6813013e-05,False
GBPUSD,breakout_high,24,london,low_vol,8,0.00033364549,0.00011860989,0.00033364549,0.00088626997,0.55414013,0.55414013,0.44585987,0.00119814,0.00084256844,0.0011653763,157,9.300715e-05,False
GBPUSD,breakout_high,24,london,medium_vol,1,-2.5061616e-06,-1.8497965e-05,-2.5061616e-06,0.00037856629,0.47459459,0.47459459,0.52,0.00042788812,0.00041058743,0.00048756046,925,1.6030889e-05,False
GBPUSD,breakout_high,24,london,medium_vol,2,-1.9431477e-05,-2.6954074e-05,-1.9431477e-05,0.00053808399,0.47891892,0.47891892,0.52108108,0.00058776074,0.00057189113,0.00071319627,925,2.3449749e-05,False
GBPUSD,breakout_high,24,london,medium_vol,4,2.5026592e-05,1.9702958e-05,2.5026592e-05,0.00079795552,0.5027027,0.5027027,0.49621622,0.00084796882,0.00080835332,0.0010864959,925,3.5723764e-05,False
GBPUSD,breakout_high,24,london,medium_vol,8,5.4764734e-05,4.782436e-05,5.4764734e-05,0.0011335682,0.51567568,0.51567568,0.48432432,0.0012143018,0.0011463019,0.001512045,925,4.9715735e-05,False
GBPUSD,breakout_high,24,london,unknown,1,0.0001536816,5.1691428e-05,0.0001536816,0.00049218756,0.54545455,0.54545455,0.45454545,0.00054153461,0.00036185608,0.00061554576,22,0.0001312348,True
GBPUSD,breakout_high,24,london,unknown,2,0.0004438932,0.0005094794,0.0004438932,0.00083012968,0.63636364,0.63636364,0.36363636,0.00087851673,0.00047871411,0.000979437,22,0.00020881667,True
