pair,event_type,lookback_window,session,session_subcontext,transition_context,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
GBPUSD,breakout_low,96,new_york,early_session,london_to_new_york_boundary,2,0.00019478777,-3.8695797e-05,-0.00019478777,0.00078679396,0.48979592,0.51020408,0.48979592,0.00060583107,0.00078661723,0.0012300253,49,0.0001757179,False
GBPUSD,breakout_low,96,new_york,early_session,london_to_new_york_boundary,4,0.00012338455,0.0001121293,-0.00012338455,0.00084751214,0.57142857,0.42857143,0.57142857,0.00083729287,0.00094570497,0.0012032484,49,0.00017189263,False
GBPUSD,breakout_low,96,new_york,early_session,london_to_new_york_boundary,8,0.00026351256,0.00014569156,-0.00026351256,0.001355086,0.55102041,0.44897959,0.55102041,0.0012014904,0.0012949385,0.0019667589,49,0.00028096556,False
GBPUSD,breakout_low,96,new_york,late_session,inside_new_york,1,4.0577617e-05,1.5927648e-05,-4.0577617e-05,0.00035811369,0.52234637,0.47206704,0.52234637,0.00034738549,0.00038510563,0.00056378133,358,2.9796769e-05,False
GBPUSD,breakout_low,96,new_york,late_session,inside_new_york,2,0.00010735131,7.9822197e-05,-0.00010735131,0.00051525845,0.56703911,0.4301676,0.56703911,0.00046326022,0.00054711116,0.00084185592,358,4.4493468e-05,False
GBPUSD,breakout_low,96,new_york,late_session,inside_new_york,4,0.00013767834,0.00012411357,-0.00013767834,0.00064559049,0.59497207,0.40223464,0.59497207,0.00059602521,0.00074201037,0.0011028023,358,5.8284914e-05,False
GBPUSD,breakout_low,96,new_york,late_session,inside_new_york,8,0.00020492218,0.00017276453,-0.00020492218,0.00079364481,0.58659218,0.41061453,0.58659218,0.00076791307,0.00096486167,0.0013994686,358,7.3964215e-05,False
GBPUSD,breakout_low,96,new_york,late_session,london_to_new_york_boundary,1,0.00035193773,0.00035193773,-0.00035193773,0.00035193773,1,0,1,0,0.00039334217,,1,,True
GBPUSD,breakout_low,96,new_york,late_session,london_to_new_york_boundary,2,0.00081980788,0.00081980788,-0.00081980788,0.00081980788,1,0,1,0,0.001362206,,1,,True
GBPUSD,breakout_low,96,new_york,late_session,london_to_new_york_boundary,4,0.0015443856,0.0015443856,-0.0015443856,0.0015443856,1,0,1,0,0.0019004637,,1,,True
GBPUSD,breakout_low,96,new_york,late_session,london_to_new_york_boundary,8,0.00094816164,0.00094816164,-0.00094816164,0.00094816164,1,0,1,0,0.0019004637,,1,,True
GBPUSD,breakout_low,96,new_york,mid_session,inside_new_york,1,6.4846719e-05,5.2546832e-05,-6.4846719e-05,0.00055098337,0.54879449,0.45005741,0.54879449,0.00055144734,0.00058177063,0.00085949547,871,2.9122893e-05,False
GBPUSD,breakout_low,96,new_york,mid_session,inside_new_york,2,0.00013386051,0.00012466321,-0.00013386051,0.00080593679,0.56257176,0.43628014,0.56257176,0.00073985074,0.00082513088,0.0012307663,871,4.1702925e-05,False
GBPUSD,breakout_low,96,new_york,mid_session,inside_new_york,4,0.00012338583,0.00014647664,-0.00012338583,0.001054082,0.54879449,0.45005741,0.54879449,0.0010205411,0.0011071306,0.0015253883,871,5.168581e-05,False
GBPUSD,breakout_low,96,new_york,mid_session,inside_new_york,8,0.00019789658,5.9874637e-05,-0.00019789658,0.001323418,0.52468427,0.47301952,0.52468427,0.0013134555,0.0014434147,0.0019568288,871,6.6304615e-05,False
GBPUSD,breakout_low,96,new_york,mid_session,london_to_new_york_boundary,1,0.00025478292,0.00025478292,-0.00025478292,0.00050314785,0.5,0.5,0.5,0.0001324613,0.00069405506,0.00071155851,2,0.00050314785,True
GBPUSD,breakout_low,96,new_york,mid_session,london_to_new_york_boundary,2,0.00038180932,0.00038180932,-0.00038180932,0.00038180932,1,0,1,0.0001324613,0.00069405506,0.00039360948,2,0.00027832393,True
GBPUSD,breakout_low,96,new_york,mid_session,london_to_new_york_boundary,4,0.00098037934,0.00098037934,-0.00098037934,0.00098037934,1,0,1,0.0001324613,0.0011928546,0.00015899488,2,0.00011242636,True
GBPUSD,breakout_low,96,new_york,mid_session,london_to_new_york_boundary,8,0.0011675342,0.0011675342,-0.0011675342,0.0011675342,1,0,1,0.0001324613,0.0015817067,0.00015836828,2,0.00011198329,True
GBPUSD,sweep_high,24,asia,early_session,inside_asia,1,2.0560235e-05,-3.7505065e-06,2.0560235e-05,0.00026516999,0.49067164,0.49067164,0.50186567,0.00027274461,0.00024797583,0.00039039036,1072,1.1923443e-05,False
GBPUSD,sweep_high,24,asia,early_session,inside_asia,2,5.4955124e-06,-1.3556808e-05,5.4955124e-06,0.00036576665,0.48041045,0.48041045,0.51212687,0.00037343776,0.0003593656,0.00051747419,1072,1.5804883e-05,False
GBPUSD,sweep_high,24,asia,early_session,inside_asia,4,4.2827474e-05,3.9557668e-05,4.2827474e-05,0.00051105152,0.51865672,0.51865672,0.48134328,0.00054327214,0.00049853008,0.00074607348,1072,2.2786846e-05,False
GBPUSD,sweep_high,24,asia,early_session,inside_asia,8,3.2511201e-05,3.7361193e-06,3.2511201e-05,0.00068746324,0.50279851,0.50279851,0.49253731,0.00071982964,0.00066163921,0.0009357298,1072,2.8579398e-05,False
GBPUSD,sweep_high,24,asia,late_session,inside_asia,1,-1.4963545e-05,-7.2906756e-06,-1.4963545e-05,0.00035908129,0.48309179,0.48309179,0.50531401,0.0003469623,0.00036222843,0.00051495903,1035,1.6006726e-05,False
GBPUSD,sweep_high,24,asia,late_session,inside_asia,2,-9.0869042e-06,7.9285794e-06,-9.0869042e-06,0.0005369339,0.50338164,0.50338164,0.49371981,0.00052511605,0.00054108585,0.00077474971,1035,2.4081928e-05,False
GBPUSD,sweep_high,24,asia,late_session,inside_asia,4,-2.8589949e-05,1.1033793e-05,-2.8589949e-05,0.00082148447,0.50724638,0.50724638,0.49082126,0.00081659971,0.00084103097,0.0011583808,1035,3.6006524e-05,False
GBPUSD,sweep_high,24,asia,late_session,inside_asia,8,-5.3094748e-05,-1.7948101e-05,-5.3094748e-05,0.0012546765,0.49275362,0.49275362,0.50724638,0.0012589656,0.0013417613,0.0017312578,1035,5.3813541e-05,False
GBPUSD,sweep_high,24,asia,mid_session,inside_asia,1,-2.9651958e-05,-1.499582e-05,-2.9651958e-05,0.00020323042,0.46132208,0.46132208,0.53445851,0.00019103433,0.00021702572,0.00030511097,711,1.1442555e-05,False
GBPUSD,sweep_high,24,asia,mid_session,inside_asia,2,-4.5689355e-05,-4.7604051e-05,-4.5689355e-05,0.00029050763,0.43178622,0.43178622,0.5625879,0.00026652593,0.00031162973,0.00043197196,711,1.6200214e-05,False
GBPUSD,sweep_high,24,asia,mid_session,inside_asia,4,-5.8812013e-05,-6.04439e-05,-5.8812013e-05,0.00040331395,0.45007032,0.45007032,0.5443038,0.00037063042,0.00043511598,0.00057361906,711,2.1512396e-05,False
GBPUSD,sweep_high,24,asia,mid_session,inside_asia,8,-5.0040814e-05,-6.2300729e-05,-5.0040814e-05,0.00058203058,0.46132208,0.46132208,0.53586498,0.00056560972,0.00063449959,0.00080733935,711,3.0277591e-05,False
GBPUSD,sweep_high,24,london,early_session,asia_to_london_boundary,1,-2.8279543e-07,-1.7875913e-06,-2.8279543e-07,0.00049066339,0.49566474,0.49566474,0.5,0.00048878589,0.00049989805,0.00071657475,692,2.7240085e-05,False
GBPUSD,sweep_high,24,london,early_session,asia_to_london_boundary,2,-7.017363e-06,-7.5448281e-06,-7.017363e-06,0.00068421235,0.49277457,0.49277457,0.50289017,0.00070302365,0.0007164997,0.00095533833,692,3.6316514e-05,False
GBPUSD,sweep_high,24,london,early_session,asia_to_london_boundary,4,-5.5900868e-05,-4.8572627e-05,-5.5900868e-05,0.0010191978,0.47254335,0.47254335,0.52456647,0.001012469,0.0010798489,0.0013877939,692,5.2756008e-05,False
GBPUSD,sweep_high,24,london,early_session,asia_to_london_boundary,8,-0.00015020288,-3.2503063e-05,-0.00015020288,0.0014008831,0.49277457,0.49277457,0.50722543,0.0013767262,0.0015253333,0.0019020197,692,7.2303939e-05,False
GBPUSD,sweep_high,24,london,early_session,inside_london,1,1.8420101e-05,3.8821198e-06,1.8420101e-05,0.00049264691,0.50162866,0.50162866,0.49348534,0.000513576,0.00048212849,0.00068188487,614,2.7518634e-05,False
GBPUSD,sweep_high,24,london,early_session,inside_london,2,1.8478003e-05,5.4952476e-05,1.8478003e-05,0.00071340346,0.52931596,0.52931596,0.46579805,0.00072940038,0.00068880377,0.0010049144,614,4.0555047e-05,False
GBPUSD,sweep_high,24,london,early_session,inside_london,4,-5.0149508e-05,2.2437587e-05,-5.0149508e-05,0.00098754141,0.51465798,0.51465798,0.48534202,0.0010085953,0.00099382158,0.0014654629,614,5.9141268e-05,False
GBPUSD,sweep_high,24,london,early_session,inside_london,8,-3.4388361e-05,0.00011153442,-3.4388361e-05,0.0013281591,0.51302932,0.51302932,0.48697068,0.0013574507,0.0013768552,0.0018904265,614,7.6291405e-05,False
GBPUSD,sweep_high,24,london,late_session,inside_london,1,1.163599e-05,-1.1390473e-05,1.163599e-05,0.00052852807,0.4875817,0.4875817,0.50849673,0.0005527252,0.00050954701,0.0008818852,765,3.1884627e-05,False
GBPUSD,sweep_high,24,london,late_session,inside_london,2,-2.3085769e-05,-2.3543168e-05,-2.3085769e-05,0.00080609296,0.48627451,0.48627451,0.51372549,0.00079502928,0.00078974744,0.0013255578,765,4.7925642e-05,False
GBPUSD,sweep_high,24,london,late_session,inside_london,4,1.0470771e-05,-2.933347e-05,1.0470771e-05,0.0011246198,0.49019608,0.49019608,0.50980392,0.0011266872,0.0011179102,0.0017522827,765,6.3353916e-05,False
GBPUSD,sweep_high,24,london,late_session,inside_london,8,1.9989248e-05,-2.2059878e-05,1.9989248e-05,0.0016214695,0.49411765,0.49411765,0.50457516,0.0016546146,0.001622318,0.0023495969,765,8.4949857e-05,False
GBPUSD,sweep_high,24,london,mid_session,inside_london,1,-8.0284795e-07,7.8745118e-06,-8.0284795e-07,0.00046202797,0.50617284,0.50617284,0.49158249,0.00046683758,0.00044627914,0.00068440636,891,2.2928476e-05,False
GBPUSD,sweep_high,24,london,mid_session,inside_london,2,-3.21114e-05,-2.5050011e-05,-3.21114e-05,0.00064708438,0.48597082,0.48597082,0.51178451,0.00065973801,0.00064666413,0.0009183178,891,3.0764804e-05,False
GBPUSD,sweep_high,24,london,mid_session,inside_london,4,-7.5218088e-06,1.1033144e-05,-7.5218088e-06,0.00087222662,0.50505051,0.50505051,0.49158249,0.00091987469,0.00090731223,0.0012379135,891,4.1471661e-05,False
GBPUSD,sweep_high,24,london,mid_session,inside_london,8,1.9553351e-05,4.0061695e-06,1.9553351e-05,0.0012939362,0.5016835,0.5016835,0.49607183,0.0013568908,0.0012973384,0.001751132,891,5.8665128e-05,False
GBPUSD,sweep_high,24,new_york,early_session,inside_new_york,1,3.4224225e-05,1.1369364e-05,3.4224225e-05,0.00052042394,0.5107832,0.5107832,0.48240636,0.00054986203,0.00050298947,0.00084009288,881,2.8303448e-05,False
GBPUSD,sweep_high,24,new_york,early_session,inside_new_york,2,2.5373546e-05,-1.1146615e-05,2.5373546e-05,0.00073459408,0.49148695,0.49148695,0.50851305,0.00078298826,0.00073325094,0.0011053996,881,3.7241857e-05,False
GBPUSD,sweep_high,24,new_york,early_session,inside_new_york,4,-4.9258586e-06,-1.4132628e-05,-4.9258586e-06,0.0010080543,0.48808173,0.48808173,0.5107832,0.001088876,0.0010449156,0.0014780274,881,4.979601e-05,False
GBPUSD,sweep_high,24,new_york,early_session,inside_new_york,8,4.7943661e-05,-8.4099145e-05,4.7943661e-05,0.0013833199,0.47105562,0.47105562,0.52553916,0.0014973858,0.0014253883,0.0020269525,881,6.8289766e-05,False
GBPUSD,sweep_high,24,new_york,early_session,london_to_new_york_boundary,1,-2.143349e-05,-9.3099922e-06,-2.143349e-05,0.00026845982,0.46296296,0.46296296,0.52469136,0.00024123635,0.00027515892,0.00055054284,162,4.3254731e-05,False
GBPUSD,sweep_high,24,new_york,early_session,london_to_new_york_boundary,2,-3.5245946e-05,-2.2715666e-05,-3.5245946e-05,0.00033850129,0.44444444,0.44444444,0.54938272,0.00032625126,0.00039801892,0.00054742909,162,4.3010091e-05,False
GBPUSD,sweep_high,24,new_york,early_session,london_to_new_york_boundary,4,-5.7903714e-05,7.7199734e-06,-5.7903714e-05,0.00046850561,0.51851852,0.51851852,0.47530864,0.00043879353,0.00054070152,0.00072743324,162,5.7152553e-05,False
GBPUSD,sweep_high,24,new_york,early_session,london_to_new_york_boundary,8,-8.2419331e-05,-0.00010604655,-8.2419331e-05,0.00069212647,0.45061728,0.45061728,0.54938272,0.00073848213,0.00075487668,0.00098637542,162,7.7496972e-05,False
GBPUSD,sweep_high,24,new_york,late_session,inside_new_york,1,-2.6666671e-05,-2.0004401e-05,-2.6666671e-05,0.00034249107,0.46044099,0.46044099,0.53437095,0.00031042682,0.00035210058,0.00066591554,771,2.3982362e-05,False
GBPUSD,sweep_high,24,new_york,late_session,inside_new_york,2,-5.3274903e-05,-4.3007894e-05,-5.3274903e-05,0.00046992661,0.44747082,0.44747082,0.54863813,0.00042616982,0.00049146978,0.00090744429,771,3.2680808e-05,False
GBPUSD,sweep_high,24,new_york,late_session,inside_new_york,4,-7.0327413e-05,-6.4327039e-05,-7.0327413e-05,0.00058981603,0.41893645,0.41893645,0.57587549,0.00056897964,0.0006570727,0.0010911768,771,3.9297772e-05,False
GBPUSD,sweep_high,24,new_york,late_session,inside_new_york,8,2.2213562e-05,-6.8031595e-05,2.2213562e-05,0.00078450074,0.46044099,0.46044099,0.53437095,0.00082812206,0.00083113797,0.0019187966,771,6.9103771e-05,False
GBPUSD,sweep_high,24,new_york,late_session,london_to_new_york_boundary,1,8.3377225e-05,-8.8203374e-05,8.3377225e-05,0.00033258739,0.4,0.4,0.6,0.00041407188,0.00033552179,0.00048254764,5,0.00021580187,True
GBPUSD,sweep_high,24,new_york,late_session,london_to_new_york_boundary,2,-4.9343786e-05,-0.00024545713,-4.9343786e-05,0.00051782519,0.4,0.4,0.6,0.00053844139,0.00053928643,0.00063405186,5,0.00028355661,True
GBPUSD,sweep_high,24,new_york,late_session,london_to_new_york_boundary,4,-0.00016888143,-0.00024543548,-0.00016888143,0.00040737707,0.2,0.2,0.8,0.00067297739,0.00054234406,0.00050989806,5,0.00022803335,True
GBPUSD,sweep_high,24,new_york,late_session,london_to_new_york_boundary,8,0.00012744038,-0.00013805745,0.00012744038,0.00036500833,0.4,0.4,0.6,0.00068217146,0.00063662706,0.0005680442,5,0.00025403709,True
GBPUSD,sweep_high,24,new_york,mid_session,inside_new_york,1,3.8103194e-06,0,3.8103194e-06,0.00048724574,0.49959514,0.49959514,0.49797571,0.00049433167,0.00049828577,0.0007593814,1235,2.1608592e-05,False
GBPUSD,sweep_high,24,new_york,mid_session,inside_new_york,2,3.1126609e-05,-3.5155934e-06,3.1126609e-05,0.00067547681,0.49635628,0.49635628,0.50040486,0.00070129159,0.00068120559,0.0010521605,1235,2.9939774e-05,False
GBPUSD,sweep_high,24,new_york,mid_session,inside_new_york,4,8.046935e-05,4.7965273e-05,8.046935e-05,0.00091935285,0.51821862,0.51821862,0.48016194,0.00097268153,0.00088749802,0.0013850221,1235,3.9411523e-05,False
GBPUSD,sweep_high,24,new_york,mid_session,inside_new_york,8,9.8731776e-05,8.6529785e-05,9.8731776e-05,0.0011945091,0.52793522,0.52793522,0.47125506,0.0012825544,0.0011619888,0.0018118864,1235,5.1558168e-05,False
GBPUSD,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,1,-9.9935242e-05,-9.9935242e-05,-9.9935242e-05,9.9935242e-05,0,0,1,0.00015989639,0.0003717591,,1,,True
GBPUSD,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,2,3.5976687e-05,3.5976687e-05,3.5976687e-05,3.5976687e-05,1,1,0,0.00015989639,0.0003717591,,1,,True
GBPUSD,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,4,-0.00026382904,-0.00026382904,-0.00026382904,0.00026382904,0,0,1,0.00015989639,0.0003717591,,1,,True
GBPUSD,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,8,-1.1992229e-05,-1.1992229e-05,-1.1992229e-05,1.1992229e-05,0,0,1,0.00016789121,0.0003717591,,1,,True
GBPUSD,sweep_high,48,asia,early_session,inside_asia,1,1.9576486e-05,1.7327403e-16,1.9576486e-05,0.00026997121,0.50132626,0.50132626,0.48806366,0.00027478358,0.00025286873,0.00037378258,377,1.9250782e-05,False
GBPUSD,sweep_high,48,asia,early_session,inside_asia,2,-2.574132e-06,-1.1176764e-05,-2.574132e-06,0.00037149888,0.48275862,0.48275862,0.5066313,0.00038178943,0.00037304967,0.00051220387,377,2.6379841e-05,False
GBPUSD,sweep_high,48,asia,early_session,inside_asia,4,6.9304332e-05,6.9715561e-05,6.9304332e-05,0.00053965056,0.52519894,0.52519894,0.47480106,0.0005865505,0.00050403856,0.00077064443,377,3.9690207e-05,False
GBPUSD,sweep_high,48,asia,early_session,inside_asia,8,6.0237943e-05,5.7337477e-05,6.0237943e-05,0.0007570946,0.52254642,0.52254642,0.47745358,0.00079373506,0.00068143292,0.0010059397,377,5.1808529e-05,False
GBPUSD,sweep_high,48,asia,late_session,inside_asia,1,-2.1612887e-05,-1.9455248e-05,-2.1612887e-05,0.00036991891,0.47076023,0.47076023,0.52046784,0.00035496061,0.0003715586,0.00052671281,684,2.0139368e-05,False
GBPUSD,sweep_high,48,asia,late_session,inside_asia,2,-2.342657e-05,-2.5326995e-05,-2.342657e-05,0.00052855102,0.47222222,0.47222222,0.52046784,0.0005230612,0.00054637794,0.0007659868,684,2.9288237e-05,False
GBPUSD,sweep_high,48,asia,late_session,inside_asia,4,-5.2696883e-05,-3.8523889e-06,-5.2696883e-05,0.00079590518,0.49561404,0.49561404,0.50146199,0.00081259954,0.00085336793,0.0011119979,684,4.2518302e-05,False
GBPUSD,sweep_high,48,asia,late_session,inside_asia,8,-0.00011521143,-8.2991758e-05,-0.00011521143,0.001216843,0.46637427,0.46637427,0.53362573,0.001214327,0.0013432957,0.0016574781,684,6.3375261e-05,False
GBPUSD,sweep_high,48,asia,mid_session,inside_asia,1,-5.1979599e-05,-3.7716082e-05,-5.1979599e-05,0.00020789811,0.4498645,0.4498645,0.54742547,0.0001775596,0.00023680679,0.00028996173,369,1.5094805e-05,False
GBPUSD,sweep_high,48,asia,mid_session,inside_asia,2,-8.2645324e-05,-7.798852e-05,-8.2645324e-05,0.00029238675,0.39566396,0.39566396,0.59891599,0.00024309715,0.00033950912,0.00039460175,369,2.0542147e-05,False
GBPUSD,sweep_high,48,asia,mid_session,inside_asia,4,-0.00013204512,-9.5288553e-05,-0.00013204512,0.0003891392,0.39566396,0.39566396,0.59349593,0.00032526047,0.00047395836,0.00052811842,369,2.7492747e-05,False
GBPUSD,sweep_high,48,asia,mid_session,inside_asia,8,-0.00018293526,-0.00016243121,-0.00018293526,0.00058183678,0.37940379,0.37940379,0.61788618,0.00050343976,0.00072054909,0.00076161786,369,3.9648242e-05,False
GBPUSD,sweep_high,48,london,early_session,asia_to_london_boundary,1,-6.7104815e-07,-7.1857159e-06,-6.7104815e-07,0.00048916149,0.48501873,0.48501873,0.5093633,0.00047610751,0.00049545449,0.0006930528,534,2.9991328e-05,False
GBPUSD,sweep_high,48,london,early_session,asia_to_london_boundary,2,-2.3532326e-05,-3.6458278e-05,-2.3532326e-05,0.00068495853,0.47565543,0.47565543,0.52059925,0.00068668382,0.00070594345,0.00096463372,534,4.1743784e-05,False
GBPUSD,sweep_high,48,london,early_session,asia_to_london_boundary,4,-6.7085308e-05,-4.4255689e-05,-6.7085308e-05,0.0010102056,0.47003745,0.47003745,0.52621723,0.00097674969,0.0010610194,0.0013780222,534,5.9632854e-05,False
GBPUSD,sweep_high,48,london,early_session,asia_to_london_boundary,8,-0.00013118973,1.9529801e-06,-0.00013118973,0.0013648303,0.50187266,0.50187266,0.49812734,0.0013388643,0.0014993278,0.0018650905,534,8.0710359e-05,False
GBPUSD,sweep_high,48,london,early_session,inside_london,1,1.5458803e-05,-4.1236943e-06,1.5458803e-05,0.00049113519,0.49350649,0.49350649,0.50278293,0.00051203646,0.00048117611,0.00067054592,539,2.8882457e-05,False
GBPUSD,sweep_high,48,london,early_session,inside_london,2,-7.7526719e-06,3.4376468e-05,-7.7526719e-06,0.00071038554,0.51391466,0.51391466,0.48051948,0.00072045739,0.00069960031,0.00099757151,539,4.2968447e-05,False
GBPUSD,sweep_high,48,london,early_session,inside_london,4,-9.2490228e-05,3.9003842e-06,-9.2490228e-05,0.00095855313,0.50092764,0.50092764,0.49907236,0.00097370136,0.0010025952,0.0013966759,539,6.0159091e-05,False
GBPUSD,sweep_high,48,london,early_session,inside_london,8,-7.7618385e-05,-2.3660146e-05,-7.7618385e-05,0.0013391389,0.49721707,0.49721707,0.50278293,0.0013274446,0.0013962925,0.0019033417,539,8.1982729e-05,False
GBPUSD,sweep_high,48,london,late_session,inside_london,1,4.2790457e-05,0,4.2790457e-05,0.00053208998,0.49705015,0.49705015,0.49852507,0.00057031703,0.00049162126,0.0009043127,678,3.472992e-05,False
GBPUSD,sweep_high,48,london,late_session,inside_london,2,1.6769043e-05,-5.4970553e-06,1.6769043e-05,0.00080661289,0.49852507,0.49852507,0.50147493,0.0008195633,0.00076866247,0.0013477537,678,5.1760169e-05,False
