pair,session_date,fx_session_date,session,session_start,session_end,session_return,session_abs_return,session_range,session_direction,session_direction_sign,volatility_regime,range_regime,directional_efficiency_ratio,close_location_value,structural_breach_presence,breach_direction,breach_magnitude_bucket,breakout_event_count,sweep_event_count,breach_event_count
USDJPY,2023-08-16,2023-08-16,london,2023-08-16 07:00:00+00:00,2023-08-16 12:45:00+00:00,0.0035741806,0.0035741806,0.003821862,up,1,low_vol,compressed,0.53806318,0.96759676,breakout,upside,medium,9,12,21
USDJPY,2023-08-17,2023-08-17,new_york,2023-08-16 22:00:00+00:00,2023-08-17 21:45:00+00:00,-0.0030762815,0.0030762815,0.0049699037,down,-1,medium_vol,compressed,0.16286645,0.28817056,breakout,upside,large,1,8,9
USDJPY,2023-08-17,2023-08-17,asia,2023-08-17 00:00:00+00:00,2023-08-17 06:45:00+00:00,0.000157172,0.000157172,0.0019099814,up,1,low_vol,compressed,0.025246981,0.27370304,breakout,upside,large,4,1,5
USDJPY,2023-08-17,2023-08-17,london,2023-08-17 07:00:00+00:00,2023-08-17 12:45:00+00:00,-0.0039013392,0.0039013392,0.0048168899,down,-1,low_vol,normal,0.50441696,0.18014184,breakout,downside,medium,15,10,25
USDJPY,2023-08-18,2023-08-18,new_york,2023-08-17 22:00:00+00:00,2023-08-18 20:45:00+00:00,-0.0030172635,0.0030172635,0.0062916802,down,-1,medium_vol,normal,0.17677782,0.49972752,sweep,downside,large,7,16,23
USDJPY,2023-08-18,2023-08-18,asia,2023-08-18 00:00:00+00:00,2023-08-18 06:45:00+00:00,-0.0023059502,0.0023059502,0.0041761032,down,-1,low_vol,normal,0.23897582,0.30977814,breakout,downside,large,12,12,24
USDJPY,2023-08-18,2023-08-18,london,2023-08-18 07:00:00+00:00,2023-08-18 12:45:00+00:00,0.0018435145,0.0018435145,0.0042132561,up,1,medium_vol,normal,0.16057519,0.79510204,breakout,upside,large,5,1,6
USDJPY,2023-08-21,2023-08-21,new_york,2023-08-20 22:00:00+00:00,2023-08-21 21:45:00+00:00,0.0054115196,0.0054115196,0.0077872248,up,1,low_vol,normal,0.33791327,0.83487859,sweep,upside,large,12,10,22
USDJPY,2023-08-21,2023-08-21,asia,2023-08-21 00:00:00+00:00,2023-08-21 06:45:00+00:00,0.00078100809,0.00078100809,0.0033167039,up,1,low_vol,normal,0.085050581,0.60892116,breakout,upside,large,2,3,5
USDJPY,2023-08-21,2023-08-21,london,2023-08-21 07:00:00+00:00,2023-08-21 12:45:00+00:00,0.0044794951,0.0044794951,0.0056758606,up,1,low_vol,expanded,0.52731688,0.90551181,breakout,upside,large,17,7,24
USDJPY,2023-08-22,2023-08-22,new_york,2023-08-21 22:00:00+00:00,2023-08-22 21:45:00+00:00,-0.0023287067,0.0023287067,0.0037033617,down,-1,low_vol,compressed,0.17106255,0.31209603,breakout,upside,medium,1,3,4
USDJPY,2023-08-22,2023-08-22,asia,2023-08-22 00:00:00+00:00,2023-08-22 06:45:00+00:00,-0.0023350348,0.0023350348,0.0037982776,down,-1,medium_vol,normal,0.25570947,0.11431143,breakout,upside,large,6,5,11
USDJPY,2023-08-22,2023-08-22,london,2023-08-22 07:00:00+00:00,2023-08-22 12:45:00+00:00,0.00031868633,0.00031868633,0.0035603774,up,1,low_vol,compressed,0.046663322,0.88835419,breakout,downside,medium,9,16,25
USDJPY,2023-08-23,2023-08-23,new_york,2023-08-22 22:00:00+00:00,2023-08-23 21:45:00+00:00,-0.0072972436,0.0072972436,0.0091823934,down,-1,high_vol,expanded,0.39433228,0.2023143,breakout,downside,large,7,23,30
USDJPY,2023-08-23,2023-08-23,asia,2023-08-23 00:00:00+00:00,2023-08-23 06:45:00+00:00,-0.00061736652,0.00061736652,0.0019241257,down,-1,low_vol,compressed,0.082720588,0.5543672,breakout,downside,large,9,5,14
USDJPY,2023-08-23,2023-08-23,london,2023-08-23 07:00:00+00:00,2023-08-23 12:45:00+00:00,-0.0014551245,0.0014551245,0.0035382862,down,-1,medium_vol,compressed,0.13291536,0.45974782,sweep,downside,large,9,7,16
USDJPY,2023-08-24,2023-08-24,new_york,2023-08-23 22:00:00+00:00,2023-08-24 21:45:00+00:00,0.0070676624,0.0070676624,0.0093637032,up,1,low_vol,expanded,0.34455479,0.91039823,sweep,upside,small,0,3,3
USDJPY,2023-08-24,2023-08-24,asia,2023-08-24 00:00:00+00:00,2023-08-24 06:45:00+00:00,0.0025193008,0.0025193008,0.0040571456,up,1,low_vol,normal,0.33242134,0.73253833,breakout,upside,large,6,4,10
USDJPY,2023-08-24,2023-08-24,london,2023-08-24 07:00:00+00:00,2023-08-24 12:45:00+00:00,0.0058739378,0.0058739378,0.0062875954,up,1,medium_vol,expanded,0.60468417,0.93640351,breakout,upside,large,19,18,37
USDJPY,2023-08-25,2023-08-25,new_york,2023-08-24 22:00:00+00:00,2023-08-25 20:45:00+00:00,0.0042204798,0.0042204798,0.0062672925,up,1,high_vol,normal,0.2232904,0.79814004,breakout,upside,large,16,13,29
USDJPY,2023-08-25,2023-08-25,asia,2023-08-25 00:00:00+00:00,2023-08-25 06:45:00+00:00,0.00024648333,0.00024648333,0.0023724021,up,1,low_vol,compressed,0.028436019,0.51515152,sweep,upside,large,6,18,24
USDJPY,2023-08-25,2023-08-25,london,2023-08-25 07:00:00+00:00,2023-08-25 12:45:00+00:00,-0.00097884195,0.00097884195,0.0019234587,down,-1,low_vol,compressed,0.14285714,0.2633452,sweep,downside,large,0,3,3
USDJPY,2023-08-28,2023-08-28,new_york,2023-08-27 22:00:00+00:00,2023-08-28 21:45:00+00:00,0.00071363939,0.00071363939,0.0025916378,up,1,low_vol,compressed,0.074245115,0.45322793,breakout,upside,large,5,9,14
USDJPY,2023-08-28,2023-08-28,asia,2023-08-28 00:00:00+00:00,2023-08-28 06:45:00+00:00,-0.0014022566,0.0014022566,0.0021426208,down,-1,low_vol,compressed,0.29804206,0.22133758,breakout,downside,large,2,1,3
USDJPY,2023-08-28,2023-08-28,london,2023-08-28 07:00:00+00:00,2023-08-28 12:45:00+00:00,0.00060473745,0.00060473745,0.0019850421,up,1,low_vol,compressed,0.12249135,0.41652324,breakout,upside,medium,2,1,3
USDJPY,2023-08-29,2023-08-29,new_york,2023-08-28 22:00:00+00:00,2023-08-29 21:45:00+00:00,-0.0041730217,0.0041730217,0.010894896,down,-1,high_vol,expanded,0.14833232,0.16003758,sweep,downside,large,22,5,27
USDJPY,2023-08-29,2023-08-29,asia,2023-08-29 00:00:00+00:00,2023-08-29 06:45:00+00:00,-0.00033455549,0.00033455549,0.0017137434,down,-1,low_vol,compressed,0.053376906,0.41035857,breakout,downside,large,3,1,4
USDJPY,2023-08-29,2023-08-29,london,2023-08-29 07:00:00+00:00,2023-08-29 12:45:00+00:00,0.0056346301,0.0056346301,0.006952792,up,1,medium_vol,expanded,0.6170531,0.86689587,breakout,upside,large,23,3,26
USDJPY,2023-08-30,2023-08-30,new_york,2023-08-29 22:00:00+00:00,2023-08-30 21:45:00+00:00,0.001833146,0.001833146,0.0050300156,up,1,low_vol,normal,0.12771545,0.86035422,sweep,downside,large,3,7,10
USDJPY,2023-08-30,2023-08-30,asia,2023-08-30 00:00:00+00:00,2023-08-30 06:45:00+00:00,0.0024009563,0.0024009563,0.0034113444,up,1,low_vol,normal,0.30759105,0.95983936,breakout,upside,large,5,12,17
USDJPY,2023-08-30,2023-08-30,london,2023-08-30 07:00:00+00:00,2023-08-30 12:45:00+00:00,-0.0031435044,0.0031435044,0.0049031835,down,-1,high_vol,expanded,0.32280702,0.07456446,breakout,upside,large,4,6,10
USDJPY,2023-08-31,2023-08-31,new_york,2023-08-30 22:00:00+00:00,2023-08-31 21:45:00+00:00,-0.0044120967,0.0044120967,0.0060127643,down,-1,high_vol,normal,0.31371595,0.22013652,breakout,downside,medium,9,24,33
USDJPY,2023-08-31,2023-08-31,asia,2023-08-31 00:00:00+00:00,2023-08-31 06:45:00+00:00,-0.00030460779,0.00030460779,0.0025463842,down,-1,low_vol,normal,0.035444046,0.77956989,breakout,downside,medium,2,3,5
USDJPY,2023-08-31,2023-08-31,london,2023-08-31 07:00:00+00:00,2023-08-31 12:45:00+00:00,-0.0012256286,0.0012256286,0.0030229891,down,-1,medium_vol,compressed,0.11957248,0.54473386,sweep,downside,large,0,5,5
USDJPY,2023-09-01,2023-09-01,new_york,2023-08-31 22:00:00+00:00,2023-09-01 20:45:00+00:00,0.0047271416,0.0047271416,0.010993352,up,1,high_vol,expanded,0.26299694,0.9603125,sweep,upside,large,12,5,17
USDJPY,2023-09-01,2023-09-01,asia,2023-09-01 00:00:00+00:00,2023-09-01 06:45:00+00:00,0.00042271382,0.00042271382,0.0031789454,up,1,medium_vol,normal,0.041596212,0.67243243,breakout,upside,large,5,3,8
USDJPY,2023-09-01,2023-09-01,london,2023-09-01 07:00:00+00:00,2023-09-01 12:45:00+00:00,-0.0056097368,0.0056097368,0.0076021724,down,-1,high_vol,expanded,0.62977246,0.26208766,breakout,downside,large,9,8,17
USDJPY,2023-09-04,2023-09-04,new_york,2023-09-03 22:00:00+00:00,2023-09-04 21:45:00+00:00,0.0018262279,0.0018262279,0.0032386476,up,1,low_vol,compressed,0.27525773,0.94192186,breakout,downside,medium,4,21,25
USDJPY,2023-09-04,2023-09-04,asia,2023-09-04 00:00:00+00:00,2023-09-04 06:45:00+00:00,0.00083865049,0.00083865049,0.0014274174,up,1,low_vol,compressed,0.17241379,0.73141487,none,none,none,0,0,0
USDJPY,2023-09-04,2023-09-04,london,2023-09-04 07:00:00+00:00,2023-09-04 12:45:00+00:00,0.0017785074,0.0017785074,0.0019289965,up,1,low_vol,compressed,0.3117506,0.93794326,sweep,upside,large,3,9,12
USDJPY,2023-09-05,2023-09-05,new_york,2023-09-04 22:00:00+00:00,2023-09-05 21:45:00+00:00,0.0083845419,0.0083845419,0.0091799809,up,1,low_vol,expanded,0.55590765,0.91446634,sweep,upside,large,15,12,27
USDJPY,2023-09-05,2023-09-05,asia,2023-09-05 00:00:00+00:00,2023-09-05 06:45:00+00:00,0.0028763183,0.0028763183,0.0038999191,up,1,low_vol,expanded,0.52069179,0.82852143,breakout,upside,large,30,6,36
USDJPY,2023-09-05,2023-09-05,london,2023-09-05 07:00:00+00:00,2023-09-05 12:45:00+00:00,0.0016024496,0.0016024496,0.0045453772,up,1,medium_vol,expanded,0.1724643,0.54041916,breakout,upside,large,27,15,42
USDJPY,2023-09-06,2023-09-06,new_york,2023-09-05 22:00:00+00:00,2023-09-06 21:45:00+00:00,-0.00035209241,0.00035209241,0.0041472423,down,-1,medium_vol,compressed,0.027139875,0.82285714,breakout,downside,large,4,10,14
USDJPY,2023-09-06,2023-09-06,asia,2023-09-06 00:00:00+00:00,2023-09-06 06:45:00+00:00,-0.0011935562,0.0011935562,0.0054354276,down,-1,medium_vol,expanded,0.10494931,0.3312539,breakout,downside,large,6,5,11
USDJPY,2023-09-06,2023-09-06,london,2023-09-06 07:00:00+00:00,2023-09-06 12:45:00+00:00,-7.4685388e-05,7.4685388e-05,0.0026275677,down,-1,medium_vol,compressed,0.0077738516,0.16795866,none,none,none,0,0,0
USDJPY,2023-09-07,2023-09-07,new_york,2023-09-06 22:00:00+00:00,2023-09-07 21:45:00+00:00,-0.0023774689,0.0023774689,0.0045822157,down,-1,medium_vol,compressed,0.15606936,0.35402809,sweep,downside,large,5,12,17
USDJPY,2023-09-07,2023-09-07,asia,2023-09-07 00:00:00+00:00,2023-09-07 06:45:00+00:00,-0.0010966991,0.0010966991,0.0030125376,down,-1,low_vol,normal,0.16804979,0.27865169,breakout,upside,large,9,9,18
USDJPY,2023-09-07,2023-09-07,london,2023-09-07 07:00:00+00:00,2023-09-07 12:45:00+00:00,-0.0018366095,0.0018366095,0.0026701998,down,-1,low_vol,compressed,0.2481685,0.15989848,breakout,downside,medium,6,11,17
USDJPY,2023-09-08,2023-09-08,new_york,2023-09-07 22:00:00+00:00,2023-09-08 20:45:00+00:00,0.0037580329,0.0037580329,0.0043962535,up,1,low_vol,compressed,0.31156769,0.94749035,breakout,upside,large,16,5,21
USDJPY,2023-09-08,2023-09-08,asia,2023-09-08 00:00:00+00:00,2023-09-08 06:45:00+00:00,-0.0006447869,0.0006447869,0.0052974334,down,-1,high_vol,expanded,0.051075269,0.83408072,breakout,downside,large,4,0,4
USDJPY,2023-09-08,2023-09-08,london,2023-09-08 07:00:00+00:00,2023-09-08 12:45:00+00:00,0.0021189894,0.0021189894,0.0024348003,up,1,low_vol,compressed,0.33693305,0.93863319,breakout,upside,medium,4,11,15
USDJPY,2023-09-11,2023-09-11,new_york,2023-09-10 22:00:00+00:00,2023-09-11 21:45:00+00:00,-0.0016858697,0.0016858697,0.0073292759,down,-1,high_vol,expanded,0.083067629,0.33596654,breakout,downside,large,2,2,4
USDJPY,2023-09-11,2023-09-11,asia,2023-09-11 00:00:00+00:00,2023-09-11 06:45:00+00:00,-0.0072010657,0.0072010657,0.0084108719,down,-1,high_vol,expanded,0.46911667,0.12969697,breakout,downside,medium,21,20,41
USDJPY,2023-09-11,2023-09-11,london,2023-09-11 07:00:00+00:00,2023-09-11 12:45:00+00:00,0.002919833,0.002919833,0.0074108304,up,1,high_vol,expanded,0.20151193,0.5482679,breakout,upside,medium,3,6,9
USDJPY,2023-09-12,2023-09-12,new_york,2023-09-11 22:00:00+00:00,2023-09-12 21:45:00+00:00,0.003810687,0.003810687,0.0052469441,up,1,low_vol,normal,0.31122875,0.84980494,breakout,upside,large,6,7,13
USDJPY,2023-09-12,2023-09-12,asia,2023-09-12 00:00:00+00:00,2023-09-12 06:45:00+00:00,0.0014521952,0.0014521952,0.0034464068,up,1,low_vol,normal,0.19328494,0.88724036,breakout,upside,large,5,5,10
USDJPY,2023-09-12,2023-09-12,london,2023-09-12 07:00:00+00:00,2023-09-12 12:45:00+00:00,0.0015760146,0.0015760146,0.0034039193,up,1,medium_vol,normal,0.17746263,0.919,breakout,upside,large,5,3,8
USDJPY,2023-09-13,2023-09-13,new_york,2023-09-12 22:00:00+00:00,2023-09-13 21:45:00+00:00,0.0017128642,0.0017128642,0.0039626976,up,1,low_vol,compressed,0.11554333,0.60634648,sweep,downside,large,0,2,2
USDJPY,2023-09-13,2023-09-13,asia,2023-09-13 00:00:00+00:00,2023-09-13 06:45:00+00:00,0.0008018456,0.0008018456,0.002374958,up,1,low_vol,compressed,0.14842767,0.51216023,breakout,upside,large,6,12,18
USDJPY,2023-09-13,2023-09-13,london,2023-09-13 07:00:00+00:00,2023-09-13 12:45:00+00:00,0.0010592177,0.0010592177,0.0036563382,up,1,low_vol,normal,0.18615752,0.4178273,breakout,upside,large,7,1,8
USDJPY,2023-09-14,2023-09-14,new_york,2023-09-13 22:00:00+00:00,2023-09-14 21:45:00+00:00,0.00039016248,0.00039016248,0.003202725,up,1,high_vol,compressed,0.025180644,0.87394068,breakout,downside,small,2,3,5
USDJPY,2023-09-14,2023-09-14,asia,2023-09-14 00:00:00+00:00,2023-09-14 06:45:00+00:00,-0.001527158,0.001527158,0.0025011454,down,-1,low_vol,compressed,0.25139665,0.23473541,breakout,downside,large,7,6,13
USDJPY,2023-09-14,2023-09-14,london,2023-09-14 07:00:00+00:00,2023-09-14 12:45:00+00:00,0.0020427239,0.0020427239,0.0031881447,up,1,medium_vol,normal,0.29360039,0.65884861,breakout,upside,large,8,6,14
USDJPY,2023-09-15,2023-09-15,new_york,2023-09-14 22:00:00+00:00,2023-09-15 20:45:00+00:00,0.0027911078,0.0027911078,0.0035066895,up,1,low_vol,compressed,0.26642927,0.80174081,sweep,downside,large,0,4,4
USDJPY,2023-09-15,2023-09-15,asia,2023-09-15 00:00:00+00:00,2023-09-15 06:45:00+00:00,0.0010409426,0.0010409426,0.0024141731,up,1,low_vol,compressed,0.14089032,0.77808989,sweep,upside,large,1,4,5
USDJPY,2023-09-15,2023-09-15,london,2023-09-15 07:00:00+00:00,2023-09-15 12:45:00+00:00,0.002201636,0.002201636,0.0022930886,up,1,low_vol,compressed,0.399754,0.97193501,breakout,upside,medium,18,9,27
USDJPY,2023-09-18,2023-09-18,new_york,2023-09-17 22:00:00+00:00,2023-09-18 21:45:00+00:00,-0.0010827674,0.0010827674,0.0020301889,down,-1,low_vol,compressed,0.1242236,0.1,sweep,upside,medium,1,1,2
USDJPY,2023-09-18,2023-09-18,asia,2023-09-18 00:00:00+00:00,2023-09-18 06:45:00+00:00,-0.0013153668,0.0013153668,0.002150574,down,-1,low_vol,compressed,0.35395814,0.35849057,breakout,downside,large,11,3,14
USDJPY,2023-09-18,2023-09-18,london,2023-09-18 07:00:00+00:00,2023-09-18 12:45:00+00:00,0.00039275702,0.00039275702,0.0011952002,up,1,low_vol,compressed,0.083573487,0.86685552,sweep,upside,small,0,1,1
USDJPY,2023-09-19,2023-09-19,new_york,2023-09-18 22:00:00+00:00,2023-09-19 21:45:00+00:00,0.0011245508,0.0011245508,0.0025810473,up,1,low_vol,compressed,0.1328,0.62729659,sweep,upside,large,2,11,13
USDJPY,2023-09-19,2023-09-19,asia,2023-09-19 00:00:00+00:00,2023-09-19 06:45:00+00:00,0.001520843,0.001520843,0.0026250631,up,1,low_vol,normal,0.34725445,0.85935484,breakout,upside,large,9,26,35
USDJPY,2023-09-19,2023-09-19,london,2023-09-19 07:00:00+00:00,2023-09-19 12:45:00+00:00,-0.00040246348,0.00040246348,0.0019683508,down,-1,low_vol,compressed,0.084457062,0.72164948,breakout,downside,medium,1,2,3
USDJPY,2023-09-20,2023-09-20,new_york,2023-09-19 22:00:00+00:00,2023-09-20 21:45:00+00:00,0.0028454459,0.0028454459,0.0059886317,up,1,high_vol,expanded,0.19499188,0.81977401,breakout,upside,large,22,10,32
USDJPY,2023-09-20,2023-09-20,asia,2023-09-20 00:00:00+00:00,2023-09-20 06:45:00+00:00,0.0012215797,0.0012215797,0.0017494645,up,1,low_vol,compressed,0.32088889,0.90135397,breakout,upside,large,3,12,15
USDJPY,2023-09-20,2023-09-20,london,2023-09-20 07:00:00+00:00,2023-09-20 12:45:00+00:00,-0.00052047952,0.00052047952,0.0024841068,down,-1,low_vol,compressed,0.088709677,0.17142857,sweep,upside,large,6,7,13
USDJPY,2023-09-21,2023-09-21,new_york,2023-09-20 22:00:00+00:00,2023-09-21 21:45:00+00:00,-0.0042205339,0.0042205339,0.0068520418,down,-1,medium_vol,expanded,0.27189741,0.2530773,sweep,downside,large,7,6,13
USDJPY,2023-09-21,2023-09-21,asia,2023-09-21 00:00:00+00:00,2023-09-21 06:45:00+00:00,-0.00032025135,0.00032025135,0.0017967786,down,-1,low_vol,compressed,0.052983826,0.30581614,breakout,upside,medium,6,0,6
USDJPY,2023-09-21,2023-09-21,london,2023-09-21 07:00:00+00:00,2023-09-21 12:45:00+00:00,-0.002141306,0.002141306,0.0045793598,down,-1,medium_vol,expanded,0.26142445,0.37628866,breakout,downside,large,10,4,14
USDJPY,2023-09-22,2023-09-22,new_york,2023-09-21 22:00:00+00:00,2023-09-22 20:45:00+00:00,0.0054309895,0.0054309895,0.0060848766,up,1,low_vol,expanded,0.507118,0.96158129,breakout,downside,large,4,9,13
USDJPY,2023-09-22,2023-09-22,asia,2023-09-22 00:00:00+00:00,2023-09-22 06:45:00+00:00,0.0045885696,0.0045885696,0.0061666311,up,1,high_vol,expanded,0.3529565,0.89950577,breakout,upside,large,8,10,18
USDJPY,2023-09-22,2023-09-22,london,2023-09-22 07:00:00+00:00,2023-09-22 12:45:00+00:00,-0.00050563616,0.00050563616,0.0019045629,down,-1,low_vol,compressed,0.081081081,0.42123894,none,none,none,0,0,0
USDJPY,2023-09-25,2023-09-25,new_york,2023-09-24 22:00:00+00:00,2023-09-25 21:45:00+00:00,0.003529614,0.003529614,0.0048005448,up,1,low_vol,normal,0.31679274,0.8258427,breakout,upside,large,15,8,23
USDJPY,2023-09-25,2023-09-25,asia,2023-09-25 00:00:00+00:00,2023-09-25 06:45:00+00:00,1.0105399e-05,1.0105399e-05,0.0013305442,up,1,low_vol,compressed,0.0022953328,0.75949367,sweep,upside,large,0,3,3
USDJPY,2023-09-25,2023-09-25,london,2023-09-25 07:00:00+00:00,2023-09-25 12:45:00+00:00,0.0020277826,0.0020277826,0.002573465,up,1,low_vol,normal,0.57442748,0.95549738,breakout,upside,large,16,8,24
USDJPY,2023-09-26,2023-09-26,new_york,2023-09-25 22:00:00+00:00,2023-09-26 21:45:00+00:00,0.0011220178,0.0011220178,0.0021298181,up,1,low_vol,compressed,0.15140526,0.70504732,breakout,upside,medium,3,7,10
USDJPY,2023-09-26,2023-09-26,asia,2023-09-26 00:00:00+00:00,2023-09-26 06:45:00+00:00,0.0022879374,0.0022879374,0.0032320056,up,1,low_vol,expanded,0.43737958,0.95426195,sweep,upside,large,10,6,16
USDJPY,2023-09-26,2023-09-26,london,2023-09-26 07:00:00+00:00,2023-09-26 12:45:00+00:00,-0.0024336038,0.0024336038,0.0027386423,down,-1,medium_vol,normal,0.2972973,0.093023256,sweep,downside,medium,0,3,3
USDJPY,2023-09-27,2023-09-27,new_york,2023-09-26 22:00:00+00:00,2023-09-27 21:45:00+00:00,0.0033152805,0.0033152805,0.0048219211,up,1,low_vol,normal,0.31565495,0.70981211,breakout,upside,large,18,28,46
USDJPY,2023-09-27,2023-09-27,asia,2023-09-27 00:00:00+00:00,2023-09-27 06:45:00+00:00,-4.0252382e-05,4.0252382e-05,0.0019488862,down,-1,low_vol,compressed,0.006833713,0.65748709,breakout,downside,large,5,4,9
USDJPY,2023-09-27,2023-09-27,london,2023-09-27 07:00:00+00:00,2023-09-27 12:45:00+00:00,0.00090572114,0.00090572114,0.0018516965,up,1,low_vol,compressed,0.2180937,0.76992754,breakout,upside,medium,6,9,15
USDJPY,2023-09-28,2023-09-28,new_york,2023-09-27 22:00:00+00:00,2023-09-28 21:45:00+00:00,-0.001434797,0.001434797,0.0025685876,down,-1,medium_vol,compressed,0.12177122,0.359375,sweep,downside,medium,0,3,3
USDJPY,2023-09-28,2023-09-28,asia,2023-09-28 00:00:00+00:00,2023-09-28 06:45:00+00:00,-0.00081941718,0.00081941718,0.0020234587,down,-1,low_vol,compressed,0.15960912,0.3785124,breakout,downside,large,6,2,8
USDJPY,2023-09-28,2023-09-28,london,2023-09-28 07:00:00+00:00,2023-09-28 12:45:00+00:00,0.00053891394,0.00053891394,0.0022627691,up,1,low_vol,normal,0.10209258,0.85650888,breakout,upside,medium,1,4,5
USDJPY,2023-09-29,2023-09-29,new_york,2023-09-28 22:00:00+00:00,2023-09-29 20:45:00+00:00,0.00055263237,0.00055263237,0.0027162718,up,1,medium_vol,compressed,0.048658213,0.69913687,breakout,upside,medium,6,11,17
USDJPY,2023-09-29,2023-09-29,asia,2023-09-29 00:00:00+00:00,2023-09-29 06:45:00+00:00,-0.0030535782,0.0030535782,0.005012288,down,-1,medium_vol,expanded,0.41643836,0.16499666,breakout,downside,large,9,9,18
USDJPY,2023-09-29,2023-09-29,london,2023-09-29 07:00:00+00:00,2023-09-29 12:45:00+00:00,0.0021124679,0.0021124679,0.0050443988,up,1,high_vol,expanded,0.24734565,0.8828229,sweep,downside,large,6,5,11
USDJPY,2023-10-02,2023-10-02,new_york,2023-10-01 22:00:00+00:00,2023-10-02 21:45:00+00:00,0.0022038954,0.0022038954,0.0028995104,up,1,low_vol,compressed,0.2555254,0.90426759,breakout,upside,large,13,10,23
USDJPY,2023-10-02,2023-10-02,asia,2023-10-02 00:00:00+00:00,2023-10-02 06:45:00+00:00,0.00066541609,0.00066541609,0.0024576926,up,1,low_vol,normal,0.13620808,0.4707483,breakout,upside,large,9,12,21
USDJPY,2023-10-02,2023-10-02,london,2023-10-02 07:00:00+00:00,2023-10-02 12:45:00+00:00,0.0011795802,0.0011795802,0.0017509916,up,1,low_vol,compressed,0.302485,0.95229008,sweep,downside,large,1,1,2
USDJPY,2023-10-03,2023-10-03,new_york,2023-10-02 22:00:00+00:00,2023-10-03 21:45:00+00:00,-0.0052123481,0.0052123481,0.01913419,down,-1,high_vol,expanded,0.25964096,0.61405651,breakout,downside,large,3,3,6
USDJPY,2023-10-03,2023-10-03,asia,2023-10-03 00:00:00+00:00,2023-10-03 06:45:00+00:00,-0.00081740506,0.00081740506,0.0014613201,down,-1,low_vol,compressed,0.23222749,0.11872146,breakout,downside,large,10,11,21
USDJPY,2023-10-03,2023-10-03,london,2023-10-03 07:00:00+00:00,2023-10-03 12:45:00+00:00,0.0011987245,0.0011987245,0.0021703925,up,1,low_vol,normal,0.37513062,0.82153846,sweep,downside,large,6,5,11
USDJPY,2023-10-04,2023-10-04,new_york,2023-10-03 22:00:00+00:00,2023-10-04 21:45:00+00:00,-0.00023481738,0.00023481738,0.0029788262,down,-1,low_vol,compressed,0.019762846,0.56531532,breakout,upside,large,1,1,2
USDJPY,2023-10-04,2023-10-04,asia,2023-10-04 00:00:00+00:00,2023-10-04 06:45:00+00:00,0.00011060353,0.00011060353,0.001578614,up,1,low_vol,compressed,0.017250392,0.48407643,breakout,upside,medium,2,5,7
